paper_id,title,pmid,doi,matched_pis,matched_centers,collection_route,year,paper_status,abstract_length,dataset_scan_status,resource_scan_status
pmid-41858552,Quetiapine induced severe nasal congestion - case report.,41858552,10.2478/sjcapp-2026-0001,Kristian Andersen,CViSB,pi_author_backlog,2026,metadata_ingested,382,pending,pending
pmid-41851107,"Discovery of synthetic G-quadruplex DNA as SARS-CoV-2 helicase inhibitor with antiviral, anti-inflammatory and antioxidative properties.",41851107,10.1038/s41420-026-03006-0,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,1110,pending,pending
pmid-41846986,Compartmentalized cytokine networks and systemic immune remodeling in bovine mammary H5N1 infection.,41846986,10.64898/2026.03.06.710145,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2026,metadata_ingested,858,pending,pending
pmid-41846463,Bridging Critically Ill Patients With Cirrhosis to Transplant With Renal Replacement Therapy: A Multicenter Cohort Study.,41846463,10.1111/liv.70593,Richard Wunderink,SCRIPT,pi_author_backlog,2026,metadata_ingested,1584,pending,pending
pmid-41836507,MUC16-dependent Renal Vascular Adhesion of Candida Promotes Tissue Invasion and Predicts Clinical Outcome in Candidemia.,41836507,10.21203/rs.3.rs-8810991/v1,Scott Filler;Melissa Johnson,UCLA-Persistent-BSI,pi_author_backlog,2026,metadata_ingested,1050,pending,pending
pmid-41827648,Association Between Hyperchloremia and Neurological Outcomes in Traumatic Brain Injury: A Narrative Review.,41827648,10.3390/healthcare14050696,Ryan McNamara,CViSB,pi_author_backlog,2026,metadata_ingested,2463,pending,pending
pmid-41826557,"Adaptable, quantitative CRISPR/Cas12a-based assay for cytomegalovirus DNA in infant saliva.",41826557,10.1038/s41598-026-43462-3,Donald S Grant,CViSB,pi_author_backlog,2026,metadata_ingested,1209,pending,pending
pmid-41819028,What Do We Currently Know About Functional Tic-Like Behaviors: A Topical Review.,41819028,10.1016/j.pediatrneurol.2026.02.007,Kristian Andersen,CViSB,pi_author_backlog,2026,metadata_ingested,1689,pending,pending
pmid-41814416,A feasibility randomised trial of remotely delivered Video Interaction Guidance for parents of children with intellectual disability referred to specialist mental health services.,41814416,10.1186/s40814-026-01800-2,Ryan McNamara,CViSB,pi_author_backlog,2026,metadata_ingested,2766,pending,pending
pmid-41810946,Quality improvement in emergency medicine: a structured approach.,41810946,10.1097/MEJ.0000000000001327,Ryan McNamara,CViSB,pi_author_backlog,2026,metadata_ingested,0,pending,pending
pmid-41808807,Age-specific differences in parathyroidectomy after implementation of guidelines for primary hyperparathyroidism.,41808807,10.21037/gs-2025-410,Rafael Medina,SYBIL,pi_author_backlog,2026,metadata_ingested,1925,pending,pending
pmid-41808365,An isotope dilution-liquid chromatography-tandem mass spectrometry-based candidate reference measurement procedure for the quantification of 17-hydroxyprogesterone in human serum and plasma.,41808365,10.1515/cclm-2025-1169,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,1920,pending,pending
pmid-41802232,Medical Student Experiences With ChatGPT: National Cross-Sectional Study.,41802232,10.2196/76838,Rafael Medina,SYBIL,pi_author_backlog,2026,metadata_ingested,3200,pending,pending
pmid-41796484,Navigating Parenthood in the Shadow of Cancer: A Scoping Review of Healthy Parents' Experiences.,41796484,10.1016/j.soncn.2026.152175,Kristian Andersen,CViSB,pi_author_backlog,2026,metadata_ingested,2138,pending,pending
pmid-41789562,UGA-SSMRPT2 - A Multireference Perturbation Theory Predicting Accurate Electronic Excitation Energies in Diverse Molecular Systems.,41789562,10.1021/acs.jctc.5c01958,Sumit Chanda,SYBIL,pi_author_backlog,2026,metadata_ingested,1146,pending,pending
pmid-41782260,Response to: Bridging research and patient experience in chronic urinary tract infection.,41782260,10.1111/bju.70186,Kristian Andersen,CViSB,pi_author_backlog,2026,metadata_ingested,0,pending,pending
pmid-41776075,In vivo base editing gene therapy for heterozygous familial hypercholesterolemia: a phase 1 trial.,41776075,10.1038/s41591-026-04254-4,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,1295,pending,pending
pmid-41768456,Time-Dependent Structure Assessment of Conjugated Polymer Aggregates in Solution by Single-Molecule Fluorescence Spectroscopy.,41768456,10.1021/acs.macromol.5c02031,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,1609,pending,pending
pmid-41766370,Network divergence analysis identifies adaptive gene modules and two orthogonal vulnerability axes in pancreatic cancer.,41766370,10.1002/1878-0261.70218,Trey Ideker,HPMI,pi_author_backlog,2026,metadata_ingested,1415,pending,pending
pmid-41757169,Early Fc-effector antibody signatures impact COVID-19 disease trajectory.,41757169,10.64898/2026.02.18.26346542,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2026,metadata_ingested,1604,pending,pending
pmid-41742404,Delayed viral rebound post-ART interruption in infant macaques given SIV-specific neutralizing antibodies.,41742404,10.1016/j.xcrm.2026.102636,Ryan McNamara,CViSB,pi_author_backlog,2026,metadata_ingested,1113,pending,pending
pmid-41729080,Dose-dependent IFN programs in myeloid cells after mRNA and adenovirus COVID-19 vaccination.,41729080,10.1172/jci.insight.199245,Adolfo Garcia-Sastre;Michael Schotsaert,SYBIL,pi_author_backlog,2026,metadata_ingested,1445,pending,pending
pmid-41728666,Synthetic Strategies for Activity-Based Probes to Decode Ubiquitin-Like Modifiers.,41728666,10.1002/chem.202503597,Sumit Chanda,SYBIL,pi_author_backlog,2026,metadata_ingested,1634,pending,pending
pmid-41713398,What questions currently beyond reach do you hope systems approaches will enable addressing in the next decade?,41713398,10.1016/j.cels.2026.101540,Trey Ideker,HPMI,pi_author_backlog,2026,metadata_ingested,0,pending,pending
pmid-41709253,Working with underrepresented groups: lessons from the SCHEMA trial.,41709253,10.1186/s13063-026-09560-3,Ryan McNamara,CViSB,pi_author_backlog,2026,metadata_ingested,1598,pending,pending
pmid-41708001,The intrinsically disordered region of the human parathyroid hormone controls functional amyloid properties.,41708001,10.1016/j.jbc.2026.111295,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,1079,pending,pending
pmid-41689556,Dearomative Indole Annulation with 2-Aminoaryldisulfide - an Approach for Accessing Polycyclic Indoline-Fused-Benzothiazine.,41689556,10.1021/acs.orglett.6c00270,Sumit Chanda,SYBIL,pi_author_backlog,2026,metadata_ingested,535,pending,pending
pmid-41676703,LUCas: Light-Uncaged Cas13a using photocleavable interfering guide RNAs.,41676703,10.64898/2026.02.02.700737,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,1602,pending,pending
pmid-41673774,From Covalent Traps to Fluorescent Beacons: The Expanding Arsenal of Chemical Probes for Studying Ubiquitin and Ubiquitin-Like Proteins.,41673774,10.1002/anie.202520118,Sumit Chanda,SYBIL,pi_author_backlog,2026,metadata_ingested,1922,pending,pending
pmid-41668256,Longitudinal Surveillance of Influenza A Virus Exposure in Wild Boars (Sus scrofa) in Spain (2015-2023): Serologic and Virologic Evidence of Subtype Infections and H5N1 Spillover Risk.,41668256,10.1111/zph.70040,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2026,metadata_ingested,1837,pending,pending
pmid-41667504,MHC class II functions as a host-specific entry receptor for representative human and swine H3N2 influenza A viruses.,41667504,10.1038/s41467-026-69267-6,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2026,metadata_ingested,1334,pending,pending
pmid-41667423,DNA polymerase kappa stabilized by Ptbp2 interacts with MRE11 and promotes genomic instability in leukemia.,41667423,10.1038/s41420-026-02951-0,Sumit Chanda,SYBIL,pi_author_backlog,2026,metadata_ingested,1470,pending,pending
pmid-41666933,Influenza hijacks myeloid cells to inflict type-I interferon-fueled damage in the heart.,41666933,10.1016/j.immuni.2025.12.011,Adolfo Garcia-Sastre;Michael Schotsaert,SYBIL,pi_author_backlog,2026,metadata_ingested,1085,pending,pending
pmid-41661294,Alveolar gas equation: a metabolic perspective.,41661294,10.1007/s00134-026-08332-6,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,0,pending,pending
pmid-41659632,Coupling high-throughput protease enzymology with viral replication reveals biochemical constraints of viral fitness.,41659632,10.64898/2026.01.27.702130,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,1229,pending,pending
pmid-41659573,A bireporter recombinant SARS-CoV-2 Omicron BA.5 for in vitro and in vivo studies.,41659573,10.64898/2026.01.24.700018,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2026,metadata_ingested,1749,pending,pending
pmid-41654489,Prenatal and postnatal effects of gestational immune activation on synaptic and neurodevelopmental pathways via epigenetic mechanisms.,41654489,10.1038/s41398-026-03884-z,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2026,metadata_ingested,1690,pending,pending
pmid-41642208,Bone remodelling comparison between normal pedicle screw and expandable pedicle screw instrumented L4-L5 vertebrae: a preclinical study using FE analysis.,41642208,10.1088/1873-4030/ae1825,Sumit Chanda,SYBIL,pi_author_backlog,2026,metadata_ingested,1825,pending,pending
pmid-41639235,Multi-scale entropy analysis of acoustic emission for gearbox fault severity classification.,41639235,10.1038/s41598-026-37858-4,Rafael Medina,SYBIL,pi_author_backlog,2026,metadata_ingested,2107,pending,pending
pmid-41639087,scLong: a billion-parameter foundation model for capturing long-range gene context in single-cell transcriptomics.,41639087,10.1038/s41467-026-69102-y,Trey Ideker,HPMI,pi_author_backlog,2026,metadata_ingested,1482,pending,pending
pmid-41629604,The filamentous ultrastructure of the PopZ condensate is required for its cellular function.,41629604,10.1038/s41594-025-01742-y,Andrej Sali,HPMI,pi_author_backlog,2026,metadata_ingested,1090,pending,pending
pmid-41591870,Pan-Epigenetic Age Prediction in Mammals.,41591870,10.1111/acel.70380,Trey Ideker,HPMI,pi_author_backlog,2026,metadata_ingested,975,pending,pending
pmid-41580068,ModelCIF Update: Supporting Emerging Classes of Computational Macromolecular Models.,41580068,10.1016/j.jmb.2026.169658,Andrej Sali,HPMI,pi_author_backlog,2026,metadata_ingested,1809,pending,pending
pmid-41563048,Impact of Corneal Punctate Epithelial Staining on Patient Satisfaction After Cataract Surgery: An Area of Unmet Need for Clinical Guidance.,41563048,10.1097/ICO.0000000000004089,Rafael Medina,SYBIL,pi_author_backlog,2026,metadata_ingested,1502,pending,pending
pmid-41555519,Immunogenicity and efficacy of a rabies-based vaccine against highly pathogenic influenza H5N1 virus.,41555519,10.1080/22221751.2026.2620221,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2026,metadata_ingested,932,pending,pending
pmid-41554267,"ALG-000184 (pevifoscorvir sodium) monotherapy in participants with chronic HBV infection: a phase 1, multicentre, randomised, dose escalation trial.",41554267,10.1016/S2468-1253(25)00293-6,Sumit Chanda,SYBIL,pi_author_backlog,2026,metadata_ingested,4648,pending,pending
pmid-41548573,Biomolecular Fingerprint of Crohn's Disease: A Comparative Raman Spectroscopic Study of Blood and Tissue Samples.,41548573,10.1002/jbio.70219,Sumit Chanda,SYBIL,pi_author_backlog,2026,metadata_ingested,1211,pending,pending
pmid-41542679,Metabolic Basis of Post-Infectious Sequelae After Ebola Virus Disease.,41542679,10.64898/2026.01.02.25343095,Donald S Grant,CViSB,pi_author_backlog,2026,metadata_ingested,665,pending,pending
pmid-41525216,Influence of Implant Macrodesign on the ISQ Values of Implants Placed in Bone Defects with Different Configurations: An In Vitro Experimental Study.,41525216,10.11607/jomi.11649,Rafael Medina,SYBIL,pi_author_backlog,2026,metadata_ingested,2566,pending,pending
pmid-41519494,Preoperative Thrombocytopenia and Risk of Periprosthetic Joint Infection After Total Knee Arthroplasty: A Propensity-Matched Cohort Study.,41519494,10.1016/j.arth.2026.01.026,Michael Yeaman,UCLA-Persistent-BSI,pi_author_backlog,2026,metadata_ingested,1949,pending,pending
pmid-41519473,Sensitization in organ transplantation: Assessment of Risk (STAR) 2025 meeting group report.,41519473,10.1016/j.ajt.2025.12.286,Elaine Reed,UCLA-Persistent-BSI,pi_author_backlog,2026,metadata_ingested,1246,pending,pending
pmid-41519155,"Health-economic impacts of age-targeted and sex-targeted Lassa fever vaccination in endemic regions of Nigeria, Guinea, Liberia, and Sierra Leone: a modelling study.",41519155,10.1016/S2214-109X(25)00450-4,Donald S Grant,CViSB,pi_author_backlog,2026,metadata_ingested,2522,pending,pending
pmid-41512871,The ADAPT learning cancer treatment system: ARPA-H's initiative to revolutionize cancer therapy.,41512871,10.1016/j.ccell.2025.12.008,Trey Ideker,HPMI,pi_author_backlog,2026,metadata_ingested,549,pending,pending
pmid-41505524,SARS-CoV-2 peptide fragments selectively dysregulate specific immune cell populations via Gaussian curvature targeting.,41505524,10.1073/pnas.2521841122,Michael Yeaman,UCLA-Persistent-BSI,pi_author_backlog,2026,metadata_ingested,1861,pending,pending
pmid-41495240,Discovery of predictive biomarkers for cancer therapy through computational approaches.,41495240,10.1038/s41571-025-01109-8,Trey Ideker,HPMI,pi_author_backlog,2026,metadata_ingested,1478,pending,pending
pmid-41490206,Discovery of Coronavirus Main Protease Inhibitors with Enhanced Brain Exposure and Potent Oral Efficacy in SARS-CoV-2 and MERS Infection Models.,41490206,10.1021/acs.jmedchem.5c03015,Adolfo Garcia-Sastre;Melanie Ott,SYBIL;HPMI,pi_author_backlog,2026,metadata_ingested,1013,pending,pending
pmid-41459948,Disease modulation by TIV vaccination during secondary pneumococcal infections in influenza-infected mice.,41459948,10.1128/jvi.01774-25,Michael Schotsaert,SYBIL,pi_author_backlog,2026,metadata_ingested,2374,pending,pending
pmid-41447909,SPHERES: innovative registry addressing the new era of neuromyelitis optica spectrum disorders (NMOSD) therapy.,41447909,10.1016/j.msard.2025.106940,Michael Yeaman,UCLA-Persistent-BSI,pi_author_backlog,2026,metadata_ingested,1567,pending,pending
pmid-41421450,IHMValidation: Assessment of Integrative Structure Models Deposited to the Protein Data Bank.,41421450,10.1016/j.jmb.2025.169598,Andrej Sali,HPMI,pi_author_backlog,2026,metadata_ingested,1850,pending,pending
pmid-41406955,"Discovery of AVI-6451, a Potent and Selective Inhibitor of the SARS-CoV-2 ADP-Ribosylhydrolase Mac1 with Oral Efficacy In Vivo.",41406955,10.1021/acs.jmedchem.5c02933,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,1013,pending,pending
pmid-41404757,Screening Patients for Elevated Left Ventricular End-Diastolic Pressure Using a Novel Noninvasive Brachial Cuff-ECG System: A Multicenter Validation Study.,41404757,10.1161/JAHA.124.040879,Ryan McNamara,CViSB,pi_author_backlog,2026,metadata_ingested,1584,pending,pending
pmid-41402516,Author Correction: Transcriptional synergy between Tat and PCAF is dependent on the binding of acetylated Tat to the PCAF bromodomain.,41402516,10.1038/s44318-025-00612-z,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,17,pending,pending
pmid-41348320,Autoantibodies neutralizing type I IFNs in a fatal case of H5N1 avian influenza.,41348320,10.1084/jem.20251962,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2026,metadata_ingested,1078,pending,pending
pmid-41339860,Translational activators align mRNAs at the small mitoribosomal subunit for translation initiation.,41339860,10.1038/s41594-025-01726-y,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,1338,pending,pending
pmid-41334860,Clustering in multiple long-term conditions: methodological and translational challenges and solutions.,41334860,10.1177/01410768251395387,Michael Glickman,HPMI,pi_author_backlog,2026,metadata_ingested,0,pending,pending
pmid-41308123,Structural basis for the recruitment and selective phosphorylation of Akt by mTORC2.,41308123,10.1126/science.adv7111,Andrej Sali,HPMI,pi_author_backlog,2026,metadata_ingested,1223,pending,pending
pmid-41286433,Genome-wide association study of delay discounting identifies 11 loci and reveals transdiagnostic associations across mental and physical health.,41286433,10.1038/s41380-025-03356-8,Trey Ideker,HPMI,pi_author_backlog,2026,metadata_ingested,1217,pending,pending
pmid-41274284,One thousand SARS-CoV-2 antibody structures reveal convergent binding and near-universal immune escape.,41274284,10.1016/j.cels.2025.101452,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2026,metadata_ingested,1203,pending,pending
pmid-41249058,Presynaptic Trafficking of Glutamate Decarboxylase Isoforms Is Dispensable for Basal GABAergic Neurotransmission.,41249058,10.1523/JNEUROSCI.1043-25.2025,Sumit Chanda,SYBIL,pi_author_backlog,2026,metadata_ingested,1883,pending,pending
pmid-41246845,Lessons Learned: Quality Analysis of Optical Coherence Tomography in Neuromyelitis Optica.,41246845,10.1002/acn3.70235,Michael Yeaman,UCLA-Persistent-BSI,pi_author_backlog,2026,metadata_ingested,1779,pending,pending
pmid-41206752,RCSB Protein Data Bank: Delivering integrative structures alongside experimental structures and computed structure models.,41206752,10.1093/nar/gkaf1187,Andrej Sali,HPMI,pi_author_backlog,2026,metadata_ingested,1496,pending,pending
pmid-41173722,Towards the ethical development of functional genomics research.,41173722,10.1016/j.tibtech.2025.10.015,Trey Ideker,HPMI,pi_author_backlog,2026,metadata_ingested,406,pending,pending
pmid-41165362,Indispensable Role of Indazole -NH in Cyclometalated Ir(III) Complexes to Drive ES-PCET with High Phototherapeutic Index.,41165362,10.1021/jacs.5c15369,Sumit Chanda,SYBIL,pi_author_backlog,2026,metadata_ingested,1083,pending,pending
pmid-41109963,An isotope dilution-liquid chromatography-tandem mass spectrometry-based candidate reference measurement procedure for the quantification of cortisol in human urine.,41109963,10.1515/cclm-2025-0522,Melanie Ott,HPMI,pi_author_backlog,2026,metadata_ingested,2630,pending,pending
